alpha,amount_scale,min_recall,mean_recall,min_precision,mean_precision,min_fraud_value_recall,mean_fraud_value_recall,min_balanced_hmean,mean_balanced_hmean,recall_range,value_recall_range,profile,selection_split
0.25,70390.74,0.27689243027888444,0.28207479000179636,0.32,0.4281634767965284,0.7757119500738285,0.7903934452010869,0.4081092023963312,0.4156910153601809,0.013369742005759744,0.036787713382933185,case_first,validation_windows_only
0.25,70390.74,0.27689243027888444,0.28207479000179636,0.32,0.4281634767965284,0.7757119500738285,0.7903934452010869,0.4081092023963312,0.4156910153601809,0.013369742005759744,0.036787713382933185,balanced,validation_windows_only
0.25,70390.74,0.27689243027888444,0.28207479000179636,0.32,0.4281634767965284,0.7757119500738285,0.7903934452010869,0.4081092023963312,0.4156910153601809,0.013369742005759744,0.036787713382933185,value_first,validation_windows_only
